Date,AAPL,GOOGL,MSFT,AMZN,FB,,,,,,,,,,
2/13/2019,170.1799927,1128.630005,106.8099976,1640,164.0700073,-0.710006714,1.050048828,-0.080001831,1.989990234,-0.969985962,,FALSE,,,
2/14/2019,170.8000031,1129.199951,106.9000015,1622.650024,163.9499969,0.620010376,0.569946289,0.090003967,-17.34997559,-0.120010376,,FALSE,,,
2/15/2019,170.4199982,1119.630005,108.2200012,1607.949951,162.5,-0.380004883,-9.569946289,1.319999695,-14.70007324,-1.449996948,,FALSE,,,
2/19/2019,170.9299927,1126.51001,108.1699982,1627.579956,162.2899933,0.509994507,6.880004883,-0.050003052,19.63000488,-0.210006714,,FALSE,,,
2/20/2019,172.0299988,1120.589966,107.1500015,1622.099976,162.5599976,1.100006104,-5.920043945,-1.019996643,-5.479980469,0.270004272,,FALSE,,,
2/21/2019,171.0599976,1104.209961,109.4100037,1619.439941,160.0399933,-0.970001221,-16.38000488,2.260002136,-2.66003418,-2.520004272,,FALSE,,,
2/22/2019,172.9700012,1116.560059,110.9700012,1631.560059,161.8899994,1.910003662,12.35009766,1.559997559,12.12011719,1.850006104,,TRUE,,,
2/25/2019,174.2299957,1117.329956,111.5899963,1633,164.6199951,1.259994507,0.769897461,0.619995117,1.439941406,2.729995728,,TRUE,,,
2/26/2019,174.3300018,1122.01001,112.3600006,1636.400024,164.1300049,0.100006104,4.680053711,0.770004272,3.400024414,-0.489990234,,FALSE,,,
2/27/2019,174.8699951,1122.890015,112.1699982,1641.089966,162.8099976,0.539993286,0.880004883,-0.190002441,4.689941406,-1.320007324,,FALSE,,,
2/28/2019,173.1499939,1126.550049,112.0299988,1639.829956,161.4499969,-1.720001221,3.66003418,-0.13999939,-1.260009766,-1.36000061,,FALSE,,,
3/1/2019,174.9700012,1148.52002,112.5299988,1671.72998,162.2799988,1.820007324,21.9699707,0.5,31.90002441,0.830001831,,TRUE,,,
3/4/2019,175.8500061,1153.420044,112.2600021,1696.170044,167.3699951,0.880004883,4.900024414,-0.269996643,24.44006348,5.089996338,,FALSE,,,
3/5/2019,175.5299988,1169.189941,111.6999969,1692.430054,171.2599945,-0.320007324,15.76989746,-0.560005188,-3.739990234,3.88999939,,FALSE,,,
3/6/2019,174.5200043,1164.939941,111.75,1668.949951,172.5099945,-1.009994507,-4.25,0.050003052,-23.48010254,1.25,,FALSE,,,
3/7/2019,172.5,1150.849976,110.3899994,1625.949951,169.1300049,-2.020004272,-14.08996582,-1.36000061,-43,-3.379989624,,TRUE,,,
3/8/2019,172.9100037,1149.969971,110.5100021,1620.800049,169.6000061,0.410003662,-0.880004883,0.120002747,-5.149902344,0.470001221,,FALSE,,,
3/11/2019,178.8999939,1179.26001,112.8300018,1670.619995,172.0700073,5.989990234,29.29003906,2.319999695,49.81994629,2.470001221,,TRUE,,,
3/12/2019,180.9100037,1197.25,113.6200027,1673.099976,171.9199982,2.010009766,17.98999023,0.790000916,2.479980469,-0.150009155,,FALSE,,,
3/13/2019,181.7100067,1199.060059,114.5,1690.810059,173.3699951,0.800003052,1.810058594,0.879997253,17.71008301,1.449996948,,TRUE,,,
3/14/2019,183.7299957,1192.530029,114.5899963,1686.219971,170.1699982,2.019989014,-6.530029297,0.089996338,-4.590087891,-3.199996948,,FALSE,,,
3/15/2019,186.1199951,1190.300049,115.9100037,1712.359985,165.9799957,2.38999939,-2.229980469,1.320007324,26.14001465,-4.190002441,,FALSE,,,
3/18/2019,188.0200043,1188.550049,117.5699997,1742.150024,160.4700012,1.900009155,-1.75,1.659996033,29.79003906,-5.509994507,,FALSE,,,
3/19/2019,186.5299988,1202.459961,117.6500015,1761.849976,161.5700073,-1.490005493,13.90991211,0.080001831,19.69995117,1.100006104,,FALSE,,,
3/20/2019,188.1600037,1226.430054,117.5199966,1797.27002,165.4400024,1.630004883,23.97009277,-0.130004883,35.42004395,3.869995117,,FALSE,,,
3/21/2019,195.0899963,1236.130005,120.2200012,1819.26001,166.0800018,6.929992676,9.699951172,2.700004578,21.98999023,0.63999939,,TRUE,,,
3/22/2019,191.0500031,1207.650024,117.0500031,1764.77002,164.3399963,-4.039993286,-28.47998047,-3.169998169,-54.48999023,-1.740005493,,TRUE,,,
3/25/2019,188.7400055,1197.380005,117.6600037,1774.26001,166.2899933,-2.309997559,-10.27001953,0.61000061,9.489990234,1.949996948,,FALSE,,,
3/26/2019,186.7899933,1189.839966,117.9100037,1783.76001,167.6799927,-1.950012207,-7.540039063,0.25,9.5,1.38999939,,FALSE,,,
3/27/2019,188.4700012,1178.01001,116.7699966,1765.699951,165.8699951,1.680007935,-11.82995605,-1.140007019,-18.06005859,-1.809997559,,FALSE,,,
3/28/2019,188.7200012,1172.27002,116.9300003,1773.420044,165.5500031,0.25,-5.739990234,0.160003662,7.720092773,-0.319992065,,FALSE,,,
3/29/2019,189.9499969,1176.890015,117.9400024,1780.75,166.6900024,1.229995728,4.619995117,1.010002136,7.329956055,1.13999939,,TRUE,,,
4/1/2019,191.2400055,1198.97998,119.0199966,1814.189941,168.6999969,1.290008545,22.08996582,1.079994202,33.43994141,2.009994507,,TRUE,,,
4/2/2019,194.0200043,1205.540039,119.1900024,1813.97998,174.1999969,2.779998779,6.560058594,0.170005798,-0.209960938,5.5,,FALSE,,,
4/3/2019,195.3500061,1210.810059,119.9700012,1820.699951,173.5399933,1.330001831,5.270019531,0.779998779,6.719970703,-0.660003662,,FALSE,,,
4/4/2019,195.6900024,1219.449951,119.3600006,1818.859985,176.0200043,0.339996338,8.639892578,-0.61000061,-1.83996582,2.480010986,,FALSE,,,
4/5/2019,197,1211.449951,119.8899994,1837.280029,175.7200012,1.309997559,-8,0.529998779,18.42004395,-0.300003052,,FALSE,,,
4/8/2019,200.1000061,1208.280029,119.9300003,1849.859985,174.9299927,3.100006104,-3.169921875,0.040000916,12.57995605,-0.790008545,,FALSE,,,
4/9/2019,199.5,1202.689941,119.2799988,1835.839966,177.5800018,-0.600006104,-5.590087891,-0.650001526,-14.02001953,2.650009155,,FALSE,,,
4/10/2019,200.6199951,1206.449951,120.1900024,1847.329956,177.8200073,1.119995117,3.760009766,0.910003662,11.48999023,0.240005493,,TRUE,,,
4/11/2019,198.9499969,1209.589966,120.3300018,1844.069946,177.5099945,-1.669998169,3.140014648,0.13999939,-3.260009766,-0.310012817,,FALSE,,,
4/12/2019,198.8699951,1222.72998,120.9499969,1843.060059,179.1000061,-0.080001831,13.14001465,0.619995117,-1.009887695,1.590011597,,FALSE,,,
4/15/2019,199.2299957,1226.530029,121.0500031,1844.869995,179.6499939,0.36000061,3.800048828,0.100006104,1.809936523,0.549987793,,TRUE,,,
4/16/2019,199.25,1231.910034,120.7699966,1863.040039,178.8699951,0.020004272,5.380004883,-0.280006409,18.17004395,-0.779998779,,FALSE,,,
4/17/2019,203.1300049,1240.140015,121.7699966,1864.819946,178.7799988,3.880004883,8.229980469,1,1.779907227,-0.089996338,,FALSE,,,
4/18/2019,203.8600006,1241.469971,123.3700027,1861.689941,178.2799988,0.729995728,1.329956055,1.600006104,-3.130004883,-0.5,,FALSE,,,
4/22/2019,204.5299988,1253.76001,123.7600021,1887.310059,181.4400024,0.669998169,12.29003906,0.38999939,25.62011719,3.160003662,,TRUE,,,
4/23/2019,207.4799957,1270.589966,125.4400024,1923.77002,183.7799988,2.949996948,16.82995605,1.680000305,36.45996094,2.339996338,,TRUE,,,
